"X.x","well","measure_date","napon_ab","napon_bc","napon_ca","elektricna_struja_fazaa","elektricna_struja_fazab","elektricna_struja_fazac","koeficijent_kapaciteta","frekvencija","radno_opterecenje","aktivna_snaga","pritisak_na_prijemu_pumpe","temperatura_motora","temperatura_u_busotini","X.y","esp_type","date_time","label","napon_change","struja_change","frekvencija_change","pritisak_change","temperatura_motora_change","temperatura_busotine_change"
2595593,"well_38",2021-07-18 06:06:53,378,380,382,21,21,21,71,52,64,27,4,89,89,51,"5A-35-1800",2021-07-25,"Mehanicke primese",0,1,0,0,0,0
2595594,"well_38",2021-07-18 06:07:09,378,380,382,21,21,21,71,52,64,27,4,89,89,51,"5A-35-1800",2021-07-25,"Mehanicke primese",0,0,0,0,0,0
2595595,"well_38",2021-07-18 06:07:30,375,375,379,24,24,24,76,52,73,33,4,89,89,51,"5A-35-1800",2021-07-25,"Mehanicke primese",-3,3,0,0,0,0
2595596,"well_38",2021-07-18 06:08:13,375,375,379,24,24,24,76,52,73,33,4,89,89,51,"5A-35-1800",2021-07-25,"Mehanicke primese",0,0,0,0,0,0
2595597,"well_38",2021-07-18 06:08:40,377,376,380,20,21,21,70,52,60,27,4,89,89,51,"5A-35-1800",2021-07-25,"Mehanicke primese",2,-4,0,0,0,0
2595598,"well_38",2021-07-18 06:08:56,377,376,380,20,21,21,70,52,60,27,4,89,89,51,"5A-35-1800",2021-07-25,"Mehanicke primese",0,0,0,0,0,0
2595599,"well_38",2021-07-18 06:09:23,377,378,380,20,20,20,66,52,56,24,4,89,89,51,"5A-35-1800",2021-07-25,"Mehanicke primese",0,0,0,0,0,0
2595600,"well_38",2021-07-18 06:09:34,377,378,380,20,20,20,66,52,56,24,4,89,89,51,"5A-35-1800",2021-07-25,"Mehanicke primese",0,0,0,0,0,0
2595601,"well_38",2021-07-18 06:09:56,377,378,380,20,20,20,66,52,56,24,4,89,89,51,"5A-35-1800",2021-07-25,"Mehanicke primese",0,0,0,0,0,0
2595602,"well_38",2021-07-18 06:10:07,377,378,380,20,20,20,66,52,56,24,4,89,89,51,"5A-35-1800",2021-07-25,"Mehanicke primese",0,0,0,0,0,0
2595603,"well_38",2021-07-18 06:10:34,377,378,381,21,21,21,70,52,61,27,4,89,89,51,"5A-35-1800",2021-07-25,"Mehanicke primese",0,1,0,0,0,0
2595604,"well_38",2021-07-18 06:12:28,374,375,380,22,22,22,72,52,67,29,4,89,89,51,"5A-35-1800",2021-07-25,"Mehanicke primese",-3,1,0,0,0,0
2595605,"well_38",2021-07-18 06:12:54,374,375,380,22,22,22,72,52,67,29,4,89,89,51,"5A-35-1800",2021-07-25,"Mehanicke primese",0,0,0,0,0,0
2595606,"well_38",2021-07-18 06:13:48,374,375,380,22,22,22,72,52,68,29,4,89,89,51,"5A-35-1800",2021-07-25,"Mehanicke primese",0,0,0,0,0,0
2595607,"well_38",2021-07-18 06:16:40,375,375,381,21,22,21,71,52,65,28,4,89,89,51,"5A-35-1800",2021-07-25,"Mehanicke primese",1,-1,0,0,0,0
2595608,"well_38",2021-07-18 06:17:37,377,378,381,20,21,20,67,52,58,25,4,89,89,51,"5A-35-1800",2021-07-25,"Mehanicke primese",2,-1,0,0,0,0
2595609,"well_38",2021-07-18 06:17:48,377,378,381,20,21,20,67,52,58,25,4,89,89,51,"5A-35-1800",2021-07-25,"Mehanicke primese",0,0,0,0,0,0
2595610,"well_38",2021-07-18 06:18:20,377,378,381,20,21,20,67,52,58,25,4,89,89,51,"5A-35-1800",2021-07-25,"Mehanicke primese",0,0,0,0,0,0
2595611,"well_38",2021-07-18 06:18:38,374,377,380,20,21,20,68,52,59,25,4,89,89,51,"5A-35-1800",2021-07-25,"Mehanicke primese",-3,0,0,0,0,0
2595612,"well_38",2021-07-18 11:10:34,368,369,372,22,23,22,73,52,70,30,4,89,89,51,"5A-35-1800",2021-07-25,"Mehanicke primese",-6,2,0,0,0,0
2597036,"well_38",2021-07-19 10:15:14,374,374,378,62,61,61,88,31.6,22.7,60,2,46,95,51,"5A-35-1800",2021-07-25,"Mehanicke primese",-26,62,31.6,2,46,95
2597390,"well_38",2021-07-19 16:02:47,371,371,375,58,56,57,88,29.4,21.2,51,3,47,96,51,"5A-35-1800",2021-07-25,"Mehanicke primese",-29,58,29.4,3,47,96
2599738,"well_38",2021-07-21 07:23:35,399,402,401,0,0,0,0,0,0,0,0,0,0,51,"5A-35-1800",2021-07-25,"Mehanicke primese",10,-21,-52,-5,-93,-92
2599739,"well_38",2021-07-21 07:24:20,381,382,384,55,53,54,89,27.2,20.2,46,4,48,97,51,"5A-35-1800",2021-07-25,"Mehanicke primese",-18,55,27.2,4,48,97
2601010,"well_38",2021-07-22 12:35:22,361,362,365,25,26,25,77,52,83,36,5,91,91,51,"5A-35-1800",2021-07-25,"Mehanicke primese",-1,-1,0,0,0,0
2601610,"well_38",2021-07-22 22:48:55,364,367,368,22,22,22,72,52,69,29,4,91,91,51,"5A-35-1800",2021-07-25,"Mehanicke primese",2,-2,0,0,0,0
2601777,"well_38",2021-07-23 02:23:22,373,374,376,22,22,21,72,52,65,29,4,90,90,51,"5A-35-1800",2021-07-25,"Mehanicke primese",6,-3,0,-1,-2,-2
2601896,"well_38",2021-07-23 06:17:56,365,369,368,24,24,24,75,52,76,32,4,91,91,51,"5A-35-1800",2021-07-25,"Mehanicke primese",-1,-1,0,0,0,0
2602143,"well_38",2021-07-23 10:27:34,348,362,353,25,25,24,76,52,79,34,4,91,91,51,"5A-35-1800",2021-07-25,"Mehanicke primese",-11,3,0,0,1,1
2602144,"well_38",2021-07-23 10:38:05,352,362,355,21,21,21,70,52,63,27,4,90,90,51,"5A-35-1800",2021-07-25,"Mehanicke primese",4,-4,0,0,-1,-1
2602480,"well_38",2021-07-23 16:38:52,362,373,364,23,23,23,74,52,73,32,4,91,91,51,"5A-35-1800",2021-07-25,"Mehanicke primese",5,-2,0,0,0,0
2602563,"well_38",2021-07-23 18:20:29,382,399,387,0,0,0,0,0,0,0,17,98,99,51,"5A-35-1800",2021-07-25,"Mehanicke primese",0,0,0,0,0,0
2603063,"well_38",2021-07-24 04:49:06,396,400,400,0,0,0,0,0,0,0,16,99,99,51,"5A-35-1800",2021-07-25,"Mehanicke primese",-1,0,0,0,0,0
2603280,"well_38",2021-07-24 09:10:31,394,396,398,0,0,0,0,0,0,0,16,99,99,51,"5A-35-1800",2021-07-25,"Mehanicke primese",1,0,0,0,0,0
2730899,"well_39",2019-12-26 10:45:05,392,395,393,9,9,9,64,45,53,25,36,116,116,52,"5A-35-2200",2020-01-19,"Talozenje kamenca",0,0,0,0,0,0
2781041,"well_40",2020-08-07 14:56:01,388,390,391,0,0,0,0,0,0,0,48,72,72,53,"5-30-750",2020-08-31,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2781042,"well_40",2020-08-07 15:16:57,388,390,391,0,0,0,0,0,0,0,48,72,72,53,"5-30-750",2020-08-31,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2781043,"well_40",2020-08-07 15:39:50,388,390,391,0,0,0,0,0,0,0,48,72,72,53,"5-30-750",2020-08-31,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2781044,"well_40",2020-08-07 15:53:37,388,390,391,0,0,0,0,0,0,0,48,72,72,53,"5-30-750",2020-08-31,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2781045,"well_40",2020-08-07 16:17:12,388,390,391,0,0,0,0,0,0,0,48,72,72,53,"5-30-750",2020-08-31,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2781046,"well_40",2020-08-17 08:29:15,387,389,389,0,0,0,0,0,0,0,78,69,69,53,"5-30-750",2020-08-31,"Nehermeticnost kompozicije tubinga",-1,0,0,30,-3,-3
2782068,"well_40",2020-08-19 01:21:30,387,388,388,0,0,0,0,0,0,0,68,71,71,53,"5-30-750",2020-08-31,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2782069,"well_40",2020-08-19 01:21:46,387,388,388,0,0,0,0,0,0,0,68,71,71,53,"5-30-750",2020-08-31,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2782070,"well_40",2020-08-19 01:22:08,387,388,388,0,0,0,0,0,0,0,68,71,71,53,"5-30-750",2020-08-31,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2782071,"well_40",2020-08-19 01:22:35,388,389,390,0,0,0,0,0,0,0,69,71,71,53,"5-30-750",2020-08-31,"Nehermeticnost kompozicije tubinga",1,0,0,1,0,0
2782072,"well_40",2020-08-19 01:22:51,388,389,390,0,0,0,0,0,0,0,69,71,71,53,"5-30-750",2020-08-31,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2782073,"well_40",2020-08-19 01:23:13,388,389,390,0,0,0,0,0,0,0,69,71,71,53,"5-30-750",2020-08-31,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2782074,"well_40",2020-08-19 05:30:29,388,389,390,0,0,0,0,0,0,0,65,72,71,53,"5-30-750",2020-08-31,"Nehermeticnost kompozicije tubinga",0,0,0,-4,1,0
2864370,"well_41",2024-04-23 16:18:46,360,372,363,0,0,0,0,0,0,0,13.13,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864371,"well_41",2024-04-23 16:19:07,360,372,363,0,0,0,0,0,0,0,13.13,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864372,"well_41",2024-04-23 16:19:28,360,372,363,0,0,0,0,0,0,0,13.13,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864373,"well_41",2024-04-23 16:19:49,360,372,363,0,0,0,0,0,0,0,13.13,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864374,"well_41",2024-04-23 16:20:13,360,372,363,0,0,0,0,0,0,0,13.13,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864375,"well_41",2024-04-23 16:20:24,360,372,363,0,0,0,0,0,0,0,13.13,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864376,"well_41",2024-04-23 16:20:36,360,372,363,0,0,0,0,0,0,0,13.13,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864377,"well_41",2024-04-23 16:20:57,360,372,363,0,0,0,0,0,0,0,13.13,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864378,"well_41",2024-04-23 16:21:14,360,372,363,0,0,0,0,0,0,0,13.13,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864379,"well_41",2024-04-23 16:21:46,361,374,364,0,0,0,0,0,0,0,13.32,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",1,0,0,0.19,0,0
2864380,"well_41",2024-04-23 16:22:07,361,374,364,0,0,0,0,0,0,0,13.32,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864381,"well_41",2024-04-23 16:22:45,361,374,364,0,0,0,0,0,0,0,13.32,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864382,"well_41",2024-04-23 16:23:10,361,374,364,0,0,0,0,0,0,0,13.32,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864383,"well_41",2024-04-23 16:23:47,361,374,364,0,0,0,0,0,0,0,13.32,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864384,"well_41",2024-04-23 16:24:09,361,374,364,0,0,0,0,0,0,0,13.32,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864385,"well_41",2024-04-23 16:24:30,361,374,364,0,0,0,0,0,0,0,13.32,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864386,"well_41",2024-04-23 16:24:57,361,374,364,0,0,0,0,0,0,0,13.32,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864387,"well_41",2024-04-23 16:25:24,361,374,364,0,0,0,0,0,0,0,13.32,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864388,"well_41",2024-04-23 16:25:50,361,374,364,0,0,0,0,0,0,0,13.32,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864389,"well_41",2024-04-23 16:26:11,361,374,364,0,0,0,0,0,0,0,13.32,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864392,"well_41",2024-04-23 16:27:05,359,373,363,0,0,0,0,0,0,0,13.49,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864393,"well_41",2024-04-23 16:27:26,359,373,363,0,0,0,0,0,0,0,13.49,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864394,"well_41",2024-04-23 16:27:52,359,373,363,0,0,0,0,0,0,0,13.49,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864395,"well_41",2024-04-23 16:28:23,359,373,363,0,0,0,0,0,0,0,13.49,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864396,"well_41",2024-04-23 16:28:33,359,373,363,0,0,0,0,0,0,0,13.49,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864397,"well_41",2024-04-23 16:28:49,359,373,363,0,0,0,0,0,0,0,13.49,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864398,"well_41",2024-04-23 16:29:00,359,373,363,0,0,0,0,0,0,0,13.49,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864399,"well_41",2024-04-23 16:29:21,359,373,363,0,0,0,0,0,0,0,13.49,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864400,"well_41",2024-04-23 16:29:41,359,373,363,0,0,0,0,0,0,0,13.49,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864401,"well_41",2024-04-23 16:30:02,359,373,363,0,0,0,0,0,0,0,13.49,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864402,"well_41",2024-04-23 16:30:27,359,373,363,0,0,0,0,0,0,0,13.49,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864403,"well_41",2024-04-23 16:30:42,359,373,363,0,0,0,0,0,0,0,13.49,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864404,"well_41",2024-04-23 16:31:09,359,373,363,0,0,0,0,0,0,0,13.49,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864405,"well_41",2024-04-23 16:31:52,361,373,363,0,0,0,0,0,0,0,13.65,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",2,0,0,0.16,0,0
2864406,"well_41",2024-04-23 16:32:12,361,373,363,0,0,0,0,0,0,0,13.65,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2864407,"well_41",2024-04-23 21:44:45,357,370,361,0,0,0,0,0,0,0,13.9,135,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",-4,0,0,0.25,1,0
2867865,"well_41",2024-05-02 15:12:01,374,376,378,0,0,0,0,0,0,0,13.49,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2868305,"well_41",2024-05-03 20:21:19,361,374,364,0,0,0,0,0,0,0,18.98,132,132,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",6,-16,-21.4,5.37,1,1
2869592,"well_41",2024-05-06 22:15:04,362,374,366,0,0,0,0,0,0,0,15.15,134,134,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2870775,"well_41",2024-05-09 15:31:34,365,378,369,0,0,0,0,0,0,0,13.29,131,130,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",21,-27,-55,-2.89,-1,-1
2870943,"well_41",2024-05-10 01:29:59,380,383,384,0,0,0,0,0,0,0,13.65,129,128,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",19,-27,-55,-1.88,-1,-1
2870956,"well_41",2024-05-10 02:26:31,382,385,387,0,0,0,0,0,0,0,16.74,129,127,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",17,-25,-52.2,3.45,-1,-3
2871028,"well_41",2024-05-10 07:36:30,368,371,372,0,0,0,0,0,0,0,12.72,130,130,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,-4.05,1,3
2872069,"well_41",2024-05-12 23:03:54,366,380,370,0,0,0,0,0,0,0,13.39,131,131,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2872845,"well_41",2024-05-15 02:30:28,375,388,379,0,0,0,0,0,0,0,13.56,132,131,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",20,-26,-55,-4.06,0,1
2873086,"well_41",2024-05-15 18:01:30,365,379,369,0,0,0,0,0,0,0,13.46,132,132,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2873746,"well_41",2024-05-17 15:26:18,340,349,345,32,31,32,77,55,88,39,11.81,134,127,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",-22,21,46.5,-0.389999999999999,-1,-2
2873946,"well_41",2024-05-18 10:39:54,336,347,342,27,26,27,75,56,71,32,17.83,132,130,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",-23,27,56,4.03,-1,-2
2873968,"well_41",2024-05-18 12:12:55,355,368,359,0,0,0,0,0,0,0,15,148,146,54,"5-30-1800",2024-05-19,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2918668,"well_42",2020-03-30 17:39:52,400,401,400,13,12,12,55,47.8,65,24,20,126,125,57,"5-30-2250",2020-04-29,"Mehanicke primese",0,0,0,0,0,0
2920101,"well_42",2020-03-31 15:47:15,401,400,400,13,12,11,55,47.8,63,24,19,126,125,57,"5-30-2250",2020-04-29,"Mehanicke primese",0,0,0,0,0,0
2923013,"well_42",2020-04-02 15:11:53,400,399,399,13,12,12,55,47.8,64,24,19,126,125,57,"5-30-2250",2020-04-29,"Mehanicke primese",0,0,0,0,0,0
2927651,"well_42",2020-04-06 09:48:00,394,393,394,12,12,13,53,47.8,62,23,19,126,125,57,"5-30-2250",2020-04-29,"Mehanicke primese",0,0,0,0,0,0
2928050,"well_42",2020-04-07 09:42:36,398,397,397,13,12,13,54,47.8,63,24,20,126,125,57,"5-30-2250",2020-04-29,"Mehanicke primese",0,0,0,0,0,0
2928508,"well_42",2020-04-08 12:32:30,396,397,395,12,12,12,54,47.8,62,24,20,126,125,57,"5-30-2250",2020-04-29,"Mehanicke primese",0,0,0,0,0,0
2928540,"well_42",2020-04-08 14:48:27,400,401,400,13,12,12,55,47.8,62,24,19,126,125,57,"5-30-2250",2020-04-29,"Mehanicke primese",0,0,0,0,0,0
2929051,"well_42",2020-04-09 22:09:02,400,399,399,12,12,12,53,47.8,61,23,19,126,125,57,"5-30-2250",2020-04-29,"Mehanicke primese",0,0,0,0,0,0
2929677,"well_42",2020-04-10 13:47:20,398,399,397,14,13,15,63,50.2,77,32,20,126,125,57,"5-30-2250",2020-04-29,"Mehanicke primese",0,0,0,0,0,0
2931327,"well_42",2020-04-14 16:08:16,395,395,394,13,13,13,62,50.2,77,30,19,126,125,57,"5-30-2250",2020-04-29,"Mehanicke primese",0,0,0,0,0,0
2932935,"well_42",2020-04-18 15:00:55,399,399,398,13,13,13,62,50.2,76,30,18,126,125,57,"5-30-2250",2020-04-29,"Mehanicke primese",0,0,0,0,0,0
2933703,"well_42",2020-04-20 13:11:10,411,413,410,0,0,0,0,0,0,0,0,0,0,57,"5-30-2250",2020-04-29,"Mehanicke primese",0,0,0,0,0,0
2933757,"well_42",2020-04-20 16:58:38,408,407,407,11,10,9,58,31.1,64,12,20,132,133,57,"5-30-2250",2020-04-29,"Mehanicke primese",0,0,0,0,0,0
2933770,"well_42",2020-04-20 17:30:17,415,410,415,9,10,8,47,20.8,37,6,18,140,133,57,"5-30-2250",2020-04-29,"Mehanicke primese",0,0,0,0,0,0
2933771,"well_42",2020-04-20 17:33:09,401,396,403,16,15,14,67,41,94,30,20,138,132,56,"5-30-2100",2020-04-22,"Mehanicke primese",-14,7,20.2,2,-2,-1
2933771,"well_42",2020-04-20 17:33:09,401,396,403,16,15,14,67,41,94,30,20,138,132,57,"5-30-2250",2020-04-29,"Mehanicke primese",0,0,0,0,0,0
2933815,"well_42",2020-04-20 20:22:29,408,409,407,0,0,0,0,0,0,0,19,129,129,57,"5-30-2250",2020-04-29,"Mehanicke primese",0,0,0,0,0,0
2933835,"well_42",2020-04-20 22:14:18,413,410,411,8,8,8,55,10.1,42,3,19,127,127,57,"5-30-2250",2020-04-29,"Mehanicke primese",0,0,0,0,0,0
2933843,"well_42",2020-04-20 22:39:41,414,415,413,0,0,0,0,0,0,0,21,128,128,57,"5-30-2250",2020-04-29,"Mehanicke primese",0,0,0,0,0,0
2933984,"well_42",2020-04-21 10:33:06,387,387,387,13,14,15,63,48,84,32,26,134,138,57,"5-30-2250",2020-04-29,"Mehanicke primese",0,0,0,0,0,0
2933999,"well_42",2020-04-21 11:10:34,407,409,407,0,0,0,0,0,0,0,19,147,146,57,"5-30-2250",2020-04-29,"Mehanicke primese",0,0,0,0,0,0
2934045,"well_42",2020-04-21 13:55:38,397,392,398,14,15,15,66,50.2,95,36,22,126,125,57,"5-30-2250",2020-04-29,"Mehanicke primese",0,0,0,0,0,0
2935064,"well_42",2020-04-28 07:14:44,405,409,404,28,27,28,93,15.1,90,13,21,119,134,57,"5-30-2250",2020-04-29,"Mehanicke primese",-10,28,15.1,21,119,134
2954749,"well_43",2023-02-16 03:28:37,408,402,411,0,0,0,0,0,0,0,5.37,136,136,58,"5-30-1900",2023-03-10,"Nehermeticnost kompozicije tubinga",4,-26,-50.2,1.61,1,1
2954833,"well_43",2023-02-16 08:28:30,400,396,403,0,0,0,0,0,0,0,5.39,136,137,58,"5-30-1900",2023-03-10,"Nehermeticnost kompozicije tubinga",5,-34,-57.1,1.73,1,2
2954852,"well_43",2023-02-16 09:28:32,401,397,406,0,0,0,0,0,0,0,5.42,136,136,58,"5-30-1900",2023-03-10,"Nehermeticnost kompozicije tubinga",6,-34,-57.1,1.7,1,1
2955084,"well_43",2023-02-16 23:39:03,396,393,400,36,37,36,80,57.3,98,50,4.62,134,135,58,"5-30-1900",2023-03-10,"Nehermeticnost kompozicije tubinga",0,0,0,0,0,0
2955085,"well_43",2023-02-16 23:39:08,403,400,407,0,0,0,0,0,0,0,1.53,137,137,58,"5-30-1900",2023-03-10,"Nehermeticnost kompozicije tubinga",7,-36,-57.3,-3.09,3,2
2955099,"well_43",2023-02-17 00:28:02,403,400,408,0,0,0,0,0,0,0,7.12,135,137,58,"5-30-1900",2023-03-10,"Nehermeticnost kompozicije tubinga",4,-30,-52.9,2.36,1,2
2955116,"well_43",2023-02-17 01:28:06,403,399,407,0,0,0,0,0,0,0,8.6,137,138,58,"5-30-1900",2023-03-10,"Nehermeticnost kompozicije tubinga",4,-28,-50.2,3.19,2,2
2955132,"well_43",2023-02-17 02:28:03,406,402,410,0,0,0,0,0,0,0,9.37,137,139,58,"5-30-1900",2023-03-10,"Nehermeticnost kompozicije tubinga",4,-27,-51.6,3.19,1,2
2955180,"well_43",2023-02-17 05:22:03,400,398,406,28,28,27,78,51,72,34,5,138,138,58,"5-30-1900",2023-03-10,"Nehermeticnost kompozicije tubinga",-6,28,51,3.38,-1,-1
2955821,"well_43",2023-02-18 20:17:47,402,399,407,0,0,0,0,0,0,0,3.07,139,141,58,"5-30-1900",2023-03-10,"Nehermeticnost kompozicije tubinga",2,-11,-9.5,1.71,2,4
2955942,"well_43",2023-02-19 03:13:26,407,401,409,0,0,0,0,0,0,0,7.38,136,138,58,"5-30-1900",2023-03-10,"Nehermeticnost kompozicije tubinga",3,-30,-55.4,2.96,1,2
2956212,"well_43",2023-02-19 19:12:57,400,396,403,0,0,0,0,0,0,0,8.53,136,138,58,"5-30-1900",2023-03-10,"Nehermeticnost kompozicije tubinga",3,-31,-55.2,2.8,1,2
2958745,"well_43",2023-02-26 01:09:17,401,393,402,32,32,32,78,57,85,43,6.82,136,137,58,"5-30-1900",2023-03-10,"Nehermeticnost kompozicije tubinga",1,1,3.5,3.04,1,2
2960184,"well_43",2023-03-01 10:56:04,400,397,404,0,0,0,0,0,0,0,9.08,136,137,58,"5-30-1900",2023-03-10,"Nehermeticnost kompozicije tubinga",4,-33,-54.6,1.55,2,1
2960217,"well_43",2023-03-01 12:45:21,399,394,402,25,26,24,78,46.9,71,26,1.41,136,136,58,"5-30-1900",2023-03-10,"Nehermeticnost kompozicije tubinga",-3,25,46.9,-0.26,-1,-1
2960365,"well_43",2023-03-01 21:37:31,407,400,409,16,15,15,93,15.8,22,4,1.08,119,136,58,"5-30-1900",2023-03-10,"Nehermeticnost kompozicije tubinga",6,16,15.8,-0.99,-19,-2
2960386,"well_43",2023-03-01 22:48:30,407,404,412,0,0,0,0,0,0,0,9.21,136,137,58,"5-30-1900",2023-03-10,"Nehermeticnost kompozicije tubinga",4,-35,-57,4.68,1,1
2961091,"well_43",2023-03-06 14:16:21,399,394,402,34,35,35,79,57,93,47,15.58,130,130,58,"5-30-1900",2023-03-10,"Nehermeticnost kompozicije tubinga",-5,34,57,1.29,-1,-1
2981422,"well_44",2023-05-25 02:57:27,397,394,397,27,28,27,73,50,65,43,14.46,134.2,133.6,59,"5-50-2250",2023-06-18,"Mehanicke primese",0,0,0,0,0,0
2981509,"well_44",2023-05-25 08:12:32,397,392,394,0,0,0,100,0,0,0,12.63,137,136.8,59,"5-50-2250",2023-06-18,"Mehanicke primese",0,0,0,0,0,0
2981528,"well_44",2023-05-25 09:18:25,392,399,399,0,0,0,100,0,0,0,13.24,134.6,134.6,59,"5-50-2250",2023-06-18,"Mehanicke primese",0,0,0,0,0,0
2981540,"well_44",2023-05-25 11:16:20,399,394,397,0,0,0,100,0,0,0,14.86,133.9,133.9,59,"5-50-2250",2023-06-18,"Mehanicke primese",15,-25,-51,1.91,-1.19999999999999,-2
2981541,"well_44",2023-05-25 11:18:08,399,394,397,0,0,0,100,0,0,0,14.86,133.9,133.9,59,"5-50-2250",2023-06-18,"Mehanicke primese",0,0,0,0,0,0
2982885,"well_44",2023-05-29 19:28:48,401,399,401,28,28,28,74,51,68,53,15.13,133,133.3,59,"5-50-2250",2023-06-18,"Mehanicke primese",2,1,1.9,-0.92,-0.199999999999989,0.400000000000006
